request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
a82aff1e-3be1-41c1-a43b-dff0589c2199,a1329327-31f8-4e0e-8c96-d4c38c61242d,17849.27861271,17849.594108289,17849.978924921,1706,45,0.31549557899779757,0.38481663200218463
740c2c4b-489e-4de6-b9b4-e28c4b2fe6dd,c8ae7276-50d3-44bc-9777-36df0eb5b9e7,17848.511450442,17849.233030356,17850.830150005,1170,200,0.7215799139994488,1.5971196489990689
5ef077d7-0610-41c4-9c60-e0383f502d16,7566167e-bf47-4f1f-b7d0-e3cef448181a,17849.278602455,17849.535506258002,17851.206212840003,2344,200,0.2569038030014781,1.670706582001003
5b75b315-7057-47b0-ac17-09a2d2e0f9c3,169bfd1c-b54b-4a03-b40f-5a304abd2cb8,17848.511469214,17849.441611294,17850.953448006003,3959,200,0.9301420800002234,1.5118367120012408
74d49212-e810-4267-9673-c7d72117a506,a5fcfe4e-eb51-4ac0-b8bc-d87496e3d9cb,17848.511404736,17849.523748439,17851.248915421,1428,200,1.0123437030015339,1.7251669819997915
76574264-b961-4c6e-b58c-a1ab2a83ee3f,db7e9f5d-8a61-4add-b03f-97cfb3b8ea31,17848.511455358,17849.243003188,17851.002452103,2053,200,0.7315478300006362,1.7594489149996662
67c5bb54-5c7f-444d-b765-6a1ff8876f13,14a415ae-d933-42c2-ba6d-1348294d8e80,17849.278588477,17849.594384231,17851.391565507998,1898,200,0.3157957540024654,1.797181276997435
bbb2652d-bb8e-4367-b22e-fa490eabcaed,b87d1b47-75a0-4129-8580-a96e0868928f,17848.511459916,17849.4458876,17851.159666147,5528,200,0.934427683998365,1.7137785470004019
5bce2dcb-39d5-4872-b523-ac501e2a4c5e,51d7aec4-2dba-42c1-8f75-3193d8c9b3b1,17848.511463418,17849.441474657,17851.15914897,433,200,0.9300112390010327,1.717674313000316
46a99d48-2c29-4c20-a150-559f6a921372,386b7318-3947-4df1-8dd5-2e93abdf10c2,17849.27862144,17849.804416965002,17851.484323487002,6490,200,0.5257955250017403,1.6799065220002376
